城市名,运营商名,3位数号段,7位数号段
武汉,中国联通,130,1307124
武汉,中国联通,130,1303716
武汉,中国联通,130,1302614
武汉,中国联通,130,1302631
武汉,中国联通,130,1303717
武汉,中国联通,130,1307278
武汉,中国联通,130,1300635
武汉,中国联通,130,1300714
武汉,中国联通,130,1302715
武汉,中国联通,130,1301805
武汉,中国联通,130,1301648
武汉,中国联通,130,1303718
武汉,中国联通,130,1307270
武汉,中国联通,130,1300711
武汉,中国联通,130,1302633
武汉,中国联通,130,1307274
武汉,中国联通,130,1307276
武汉,中国联通,130,1303711
武汉,中国联通,130,1301802
武汉,中国联通,130,1301071
武汉,中国联通,130,1301803
武汉,中国联通,130,1302638
武汉,中国联通,130,1302632
武汉,中国联通,130,1308066
武汉,中国联通,130,1303712
武汉,中国联通,130,1302635
武汉,中国联通,130,1302716
武汉,中国联通,130,1300633
武汉,中国联通,130,1301806
武汉,中国联通,130,1307128
武汉,中国联通,130,1308062
武汉,中国联通,130,1303511
武汉,中国联通,130,1308069
武汉,中国联通,130,1309885
武汉,中国联通,130,1307275
武汉,中国联通,130,1309881
武汉,中国联通,130,1309882
武汉,中国联通,130,1302611
武汉,中国联通,130,1300632
武汉,中国联通,130,1303514
武汉,中国联通,130,1302617
武汉,中国联通,130,1301644
武汉,中国联通,130,1307129
武汉,中国联通,130,1302710
武汉,中国联通,130,1301801
武汉,中国联通,130,1302714
武汉,中国联通,130,1307273
武汉,中国联通,130,1308068
武汉,中国联通,130,1300611
武汉,中国联通,130,1302711
武汉,中国联通,130,1302634
武汉,中国联通,130,1302610
武汉,中国联通,130,1302612
武汉,中国联通,130,1300616
武汉,中国联通,130,1307279
武汉,中国联通,130,1302618
武汉,中国联通,130,1308067
武汉,中国联通,130,1300715
武汉,中国联通,130,1300718
武汉,中国联通,130,1308065
武汉,中国联通,130,1300631
武汉,中国联通,130,1301804
武汉,中国联通,130,1303611
武汉,中国联通,130,1307120
武汉,中国联通,130,1303613
武汉,中国联通,130,1302717
武汉,中国联通,130,1301800
武汉,中国联通,130,1303614
武汉,中国联通,130,1300008
武汉,中国联通,130,1302637
武汉,中国联通,130,1303710
武汉,中国联通,130,1300639
武汉,中国联通,130,1301649
武汉,中国联通,130,1301077
武汉,中国联通,130,1300638
武汉,中国联通,130,1301647
武汉,中国联通,130,1308061
武汉,中国联通,130,1300614
武汉,中国联通,130,1300719
武汉,中国联通,130,1300617
武汉,中国联通,130,1303719
武汉,中国联通,130,1301642
武汉,中国联通,130,1300615
武汉,中国联通,130,1301646
武汉,中国联通,130,1302630
武汉,中国联通,130,1303510
武汉,中国联通,130,1307271
武汉,中国联通,130,1303714
武汉,中国联通,130,1309880
武汉,中国联通,130,1307122
武汉,中国联通,130,1309886
武汉,中国联通,130,1300637
武汉,中国联通,130,1300619
武汉,中国联通,130,1302636
武汉,中国联通,130,1308063
武汉,中国联通,130,1301808
武汉,中国联通,130,1300713
武汉,中国联通,130,1300613
武汉,中国联通,130,1307123
武汉,中国联通,130,1302713
武汉,中国联通,130,1300716
武汉,中国联通,130,1301640
武汉,中国联通,130,1300710
武汉,中国联通,130,1302616
武汉,中国联通,130,1309884
武汉,中国联通,130,1300712
武汉,中国联通,130,1307125
武汉,中国联通,130,1302712
武汉,中国联通,130,1308064
武汉,中国联通,130,1307121
武汉,中国联通,130,1309887
武汉,中国联通,130,1302639
武汉,中国联通,130,1309889
武汉,中国联通,130,1302615
武汉,中国联通,130,1301645
武汉,中国联通,130,1300717
武汉,中国联通,130,1300618
武汉,中国联通,130,1309888
武汉,中国联通,130,1301807
武汉,中国联通,130,1302718
武汉,中国联通,130,1303715
武汉,中国联通,130,1308060
武汉,中国联通,130,1303612
武汉,中国联通,130,1300636
武汉,中国联通,130,1309883
武汉,中国联通,131,1316332
武汉,中国联通,131,1312502
武汉,中国联通,131,1316464
武汉,中国联通,131,1312995
武汉,中国联通,131,1316414
武汉,中国联通,131,1314715
武汉,中国联通,131,1311438
武汉,中国联通,131,1316412
武汉,中国联通,131,1316329
武汉,中国联通,131,1312505
武汉,中国联通,131,1313568
武汉,中国联通,131,1316419
武汉,中国联通,131,1314710
武汉,中国联通,131,1314717
武汉,中国联通,131,1312991
武汉,中国联通,131,1314712
武汉,中国联通,131,1316323
武汉,中国联通,131,1313565
武汉,中国联通,131,1316334
武汉,中国联通,131,1312996
武汉,中国联通,131,1313567
武汉,中国联通,131,1314713
武汉,中国联通,131,1316462
武汉,中国联通,131,1316333
武汉,中国联通,131,1316460
武汉,中国联通,131,1316331
武汉,中国联通,131,1316337
武汉,中国联通,131,1311435
武汉,中国联通,131,1316324
武汉,中国联通,131,1316338
武汉,中国联通,131,1311434
武汉,中国联通,131,1312510
武汉,中国联通,131,1313566
武汉,中国联通,131,1316468
武汉,中国联通,131,1312508
武汉,中国联通,131,1314718
武汉,中国联通,131,1310062
武汉,中国联通,131,1312518
武汉,中国联通,131,1316465
武汉,中国联通,131,1312506
武汉,中国联通,131,1312519
武汉,中国联通,131,1316336
武汉,中国联通,131,1316466
武汉,中国联通,131,1311436
武汉,中国联通,131,1316463
武汉,中国联通,131,1316461
武汉,中国联通,131,1310068
武汉,中国联通,131,1316467
武汉,中国联通,131,1310072
武汉,中国联通,131,1310066
武汉,中国联通,131,1310064
武汉,中国联通,131,1316416
武汉,中国联通,131,1316339
武汉,中国联通,131,1310071
武汉,中国联通,131,1312514
武汉,中国联通,131,1312515
武汉,中国联通,131,1311437
武汉,中国联通,131,1310063
武汉,中国联通,131,1316321
武汉,中国联通,131,1312512
武汉,中国联通,131,1316322
武汉,中国联通,131,1314714
武汉,中国联通,131,1310070
武汉,中国联通,131,1316411
武汉,中国联通,131,1310069
武汉,中国联通,131,1311439
武汉,中国联通,131,1316327
武汉,中国联通,131,1316418
武汉,中国联通,131,1312990
武汉,中国联通,131,1312513
武汉,中国联通,131,1312504
武汉,中国联通,131,1310065
武汉,中国联通,131,1312992
武汉,中国联通,131,1312500
武汉,中国联通,131,1312994
武汉,中国联通,131,1312516
武汉,中国联通,131,1312997
武汉,中国联通,131,1316325
武汉,中国联通,131,1316469
武汉,中国联通,131,1316320
武汉,中国联通,131,1313569
武汉,中国联通,131,1316328
武汉,中国联通,131,1312511
武汉,中国联通,131,1316413
武汉,中国联通,131,1312993
武汉,中国联通,131,1312999
武汉,中国联通,131,1316335
武汉,中国联通,131,1310061
武汉,中国联通,131,1314719
武汉,中国联通,131,1312501
武汉,中国联通,131,1312503
武汉,中国联通,131,1310060
武汉,中国联通,131,1316326
武汉,中国联通,131,1316410
武汉,中国联通,131,1316330
武汉,中国联通,131,1312998
武汉,中国联通,131,1312509
武汉,中国联通,131,1310067
武汉,中国联通,131,1316415
武汉,中国联通,131,1312507
武汉,中国联通,131,1314711
武汉,中国联通,131,1312517
武汉,中国联通,131,1314716
武汉,中国联通,131,1316417
武汉,中国联通,132,1324719
武汉,中国联通,132,1326062
武汉,中国联通,132,1329650
武汉,中国联通,132,1329704
武汉,中国联通,132,1323715
武汉,中国联通,132,1326059
武汉,中国联通,132,1326068
武汉,中国联通,132,1326058
武汉,中国联通,132,1320710
武汉,中国联通,132,1327795
武汉,中国联通,132,1329416
武汉,中国联通,132,1326065
武汉,中国联通,132,1320715
武汉,中国联通,132,1320714
武汉,中国联通,132,1329418
武汉,中国联通,132,1329653
武汉,中国联通,132,1327704
武汉,中国联通,132,1329410
武汉,中国联通,132,1327794
武汉,中国联通,132,1321272
武汉,中国联通,132,1329703
武汉,中国联通,132,1327707
武汉,中国联通,132,1323713
武汉,中国联通,132,1326055
武汉,中国联通,132,1324715
武汉,中国联通,132,1321277
武汉,中国联通,132,1320716
武汉,中国联通,132,1320713
武汉,中国联通,132,1327703
武汉,中国联通,132,1326060
武汉,中国联通,132,1323712
武汉,中国联通,132,1326474
武汉,中国联通,132,1321270
武汉,中国联通,132,1320717
武汉,中国联通,132,1329664
武汉,中国联通,132,1326050
武汉,中国联通,132,1326064
武汉,中国联通,132,1324716
武汉,中国联通,132,1326057
武汉,中国联通,132,1327708
武汉,中国联通,132,1326470
武汉,中国联通,132,1329667
武汉,中国联通,132,1326066
武汉,中国联通,132,1326051
武汉,中国联通,132,1321275
武汉,中国联通,132,1324710
武汉,中国联通,132,1326472
武汉,中国联通,132,1329414
武汉,中国联通,132,1329658
武汉,中国联通,132,1323719
武汉,中国联通,132,1327798
武汉,中国联通,132,1329701
武汉,中国联通,132,1329797
武汉,中国联通,132,1321276
武汉,中国联通,132,1324711
武汉,中国联通,132,1321279
武汉,中国联通,132,1329413
武汉,中国联通,132,1329660
武汉,中国联通,132,1326069
武汉,中国联通,132,1323717
武汉,中国联通,132,1329657
武汉,中国联通,132,1320719
武汉,中国联通,132,1323714
武汉,中国联通,132,1329656
武汉,中国联通,132,1326067
武汉,中国联通,132,1329799
武汉,中国联通,132,1323710
武汉,中国联通,132,1329662
武汉,中国联通,132,1329668
武汉,中国联通,132,1327791
武汉,中国联通,132,1329700
武汉,中国联通,132,1320711
武汉,中国联通,132,1329659
武汉,中国联通,132,1329666
武汉,中国联通,132,1324713
武汉,中国联通,132,1329419
武汉,中国联通,132,1327709
武汉,中国联通,132,1329798
武汉,中国联通,132,1329663
武汉,中国联通,132,1324714
武汉,中国联通,132,1329702
武汉,中国联通,132,1323718
武汉,中国联通,132,1329669
武汉,中国联通,132,1327797
武汉,中国联通,132,1323711
武汉,中国联通,132,1323716
武汉,中国联通,132,1329665
武汉,中国联通,132,1324712
武汉,中国联通,132,1329417
武汉,中国联通,132,1326061
武汉,中国联通,132,1321274
武汉,中国联通,132,1329415
武汉,中国联通,132,1329654
武汉,中国联通,132,1327790
武汉,中国联通,132,1329655
武汉,中国联通,132,1326054
武汉,中国联通,132,1321271
武汉,中国联通,132,1326053
武汉,中国联通,132,1329795
武汉,中国联通,132,1329791
武汉,中国联通,132,1326056
武汉,中国联通,132,1327793
武汉,中国联通,132,1326471
武汉,中国联通,132,1329793
武汉,中国联通,132,1326063
武汉,中国联通,132,1329412
武汉,中国联通,132,1327705
武汉,中国联通,132,1321278
武汉,中国联通,132,1329705
武汉,中国联通,132,1329709
武汉,中国联通,132,1329790
武汉,中国联通,132,1329411
武汉,中国联通,132,1329661
武汉,中国联通,132,1327792
武汉,中国联通,132,1329706
武汉,中国联通,132,1329796
武汉,中国联通,132,1326052
武汉,中国联通,132,1329794
武汉,中国联通,132,1329651
武汉,中国联通,132,1327706
武汉,中国联通,132,1320718
武汉,中国联通,132,1329792
武汉,中国联通,132,1329708
武汉,中国联通,132,1324718
武汉,中国联通,132,1329652
武汉,中国联通,132,1329707
武汉,中国联通,132,1326473
武汉,中国联通,132,1327796
武汉,中国联通,132,1327799
武汉,中国联通,132,1324717
武汉,中国联通,132,1321273
武汉,中国联通,132,1320712
武汉,中国联通,145,1459728
武汉,中国联通,145,1453712
武汉,中国联通,145,1453720
武汉,中国联通,145,1453716
武汉,中国联通,145,1454498
武汉,中国联通,145,1454855
武汉,中国联通,145,1453706
武汉,中国联通,145,1454481
武汉,中国联通,145,1458640
武汉,中国联通,145,1452702
武汉,中国联通,145,1453721
武汉,中国联通,145,1453709
武汉,中国联通,145,1454853
武汉,中国联通,145,1458647
武汉,中国联通,145,1454852
武汉,中国联通,145,1453723
武汉,中国联通,145,1453727
武汉,中国联通,145,1457110
武汉,中国联通,145,1452707
武汉,中国联通,145,1453703
武汉,中国联通,145,1457111
武汉,中国联通,145,1452703
武汉,中国联通,145,1454499
武汉,中国联通,145,1453704
武汉,中国联通,145,1459727
武汉,中国联通,145,1454494
武汉,中国联通,145,1458645
武汉,中国联通,145,1459726
武汉,中国联通,145,1454854
武汉,中国联通,145,1453717
武汉,中国联通,145,1454856
武汉,中国联通,145,1452701
武汉,中国联通,145,1453710
武汉,中国联通,145,1453718
武汉,中国联通,145,1452704
武汉,中国联通,145,1458642
武汉,中国联通,145,1453705
武汉,中国联通,145,1453707
武汉,中国联通,145,1459721
武汉,中国联通,145,1454859
武汉,中国联通,145,1454850
武汉,中国联通,145,1454482
武汉,中国联通,145,1457112
武汉,中国联通,145,1454495
武汉,中国联通,145,1453708
武汉,中国联通,145,1458648
武汉,中国联通,145,1458643
武汉,中国联通,145,1453713
武汉,中国联通,145,1453729
武汉,中国联通,145,1459722
武汉,中国联通,145,1459725
武汉,中国联通,145,1453724
武汉,中国联通,145,1453725
武汉,中国联通,145,1453722
武汉,中国联通,145,1459723
武汉,中国联通,145,1459720
武汉,中国联通,145,1452708
武汉,中国联通,145,1458646
武汉,中国联通,145,1454496
武汉,中国联通,145,1453719
武汉,中国联通,145,1453726
武汉,中国联通,145,1454857
武汉,中国联通,145,1452726
武汉,中国联通,145,1453715
武汉,中国联通,145,1454497
武汉,中国联通,145,1459724
武汉,中国联通,145,1453711
武汉,中国联通,145,1452706
武汉,中国联通,145,1457113
武汉,中国联通,145,1454483
武汉,中国联通,145,1458641
武汉,中国联通,145,1453728
武汉,中国联通,145,1452705
武汉,中国联通,145,1452700
武汉,中国联通,145,1458644
武汉,中国联通,145,1454851
武汉,中国联通,145,1459729
武汉,中国联通,145,1454858
武汉,中国联通,145,1452725
武汉,中国联通,145,1454488
武汉,中国联通,145,1453714
武汉,中国联通,145,1458649
武汉,中国联通,145,1454484
